Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0fCdmyP2Qrtc4IEfPmB90v,WATAN,KOLO BKHIR YA MAMA,Begad,2026-05-08,148702,33,false,,2026-08-25T04:02:32Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.476,0.428,2,-10.754,0,0.326,0.42,0,0.132,0.396,64.728,5
spotify:track:5c3hT0pyCPmAoELs7hBQFv,SLV,SLV,Shabjdeed;SMOKAHOLIC,2026-08-01,116000,67,false,,2026-08-04T19:43:33Z,"arabic hip hop,egyptian hip hop,egyptian pop",BLTNM,0.754,0.683,2,-10.037,0,0.08,0.413,0.0000459,0.0884,0.428,119.95,4
spotify:track:4KVkhVYJ3s7QK2dfp6NPhP,FADA2Y,FOR REAL,Afroto,2025-10-01,166989,47,false,,2026-08-02T14:40:46Z,"egyptian hip hop,arabic hip hop,mahraganat,egyptian pop",The Basement Records,0.588,0.576,4,-7.249,1,0.246,0.58,0,0.0888,0.432,125.4,4
spotify:track:4b4I8VdPPxeZcZcPyCPUvQ,HASES BEEK,KOLO BKHIR YA MAMA,Begad,2026-05-08,92800,37,false,,2026-08-02T01:08:03Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.688,0.455,0,-13.207,0,0.227,0.0709,0,0.116,0.172,92.117,4
spotify:track:5PTiZNhdidMaRZOjSI2xks,That's Amore - Remastered 1996,The Very Best Of Dean Martin,Dean Martin,1995-01-01,187506,49,false,,2026-07-28T05:16:46Z,"christmas,adult standards,big band,swing music",Capitol Records,0.353,0.218,10,-9.399,1,0.0342,0.78,0,0.113,0.558,157.095,3
spotify:track:3sK8wGT43QFpWrvNQsrQya,DtMF,DeBÍ TiRAR MáS FOToS,Bad Bunny,2025-01-05,237117,96,true,,2026-07-22T13:08:02Z,"reggaeton,trap latino,latin,urbano latino",Rimas Entertainment LLC.,0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4
spotify:track:6Dc2tCivms1s2X9myWe4ni,Tuyo (Narcos Theme) - A Netflix Original Series Soundtrack,Tuyo (Narcos Theme) [A Netflix Original Series Soundtrack],Rodrigo Amarante,2015-09-18,89293,68,false,,2026-07-12T00:26:56Z,new mpb,Gaumont Télévision,0.72,0.422,1,-13.338,0,0.069,0.474,0.0847,0.155,0.546,112.219,4
spotify:track:6g2BiiVQqY5v1S4HIrM54F,Tuyo (Narcos Theme) [Extended Version] - A Netflix Original Series Soundtrack,Tuyo (Narcos Theme) [Extended Version] [A Netflix Original Series Soundtrack],Rodrigo Amarante,2018-11-16,151565,74,false,,2026-06-14T05:12:07Z,new mpb,Gaumont Télévision,0.765,0.497,1,-7.806,0,0.0402,0.492,0.366,0.143,0.457,112.195,4
spotify:track:2S7RApTsKT0CtYojYq2cKz,L'italiano,L'Italiano,Toto Cutugno,1983-02-01,236546,76,false,,2026-06-14T04:56:55Z,,Carosello Records,0.617,0.519,10,-11.411,0,0.0404,0.292,0,0.411,0.692,121.35,4
spotify:track:1YwPNemawMgGe6sF4U0FTE,Suavemente,Suavemente...Los Exitos,Elvis Crespo,2008-10-14,266306,69,false,,2026-06-14T04:55:27Z,"merengue,latin dance,salsa,latin",Sony Music Latin,0.809,0.883,8,-2.965,1,0.0689,0.238,0.00234,0.0625,0.918,124.096,4
spotify:track:2OFXqFqZciTrzpG4NMwH1S,Ya Helwa Blil,Ya Helwa Blil,DizzyTooSkinny,2026-05-25,176376,57,false,,2026-06-04T18:34:48Z,"egyptian hip hop,arabic hip hop,egyptian pop",DizzyTooSkinny,0.713,0.632,11,-6.665,1,0.117,0.175,0.00000396,0.1,0.435,99.779,4
spotify:track:6JaRKQyDtZsFSfw8czrOg5,WELAD EL 7ARA,WELAD EL 7ARA,Begad,2024-02-28,197482,31,false,,2026-06-04T17:40:56Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.515,0.597,0,-11.489,1,0.323,0.43,0,0.0921,0.351,124.972,4
spotify:track:44AfD1aCUAWQRgEeSQ6Vdj,EL GEN,EL GEN,Wingii,2026-05-17,149303,44,false,,2026-06-04T17:35:57Z,"egyptian hip hop,arabic hip hop,mahraganat,egyptian pop",M — TOWN RECORDS,0.463,0.718,6,-7.701,0,0.264,0.199,0,0.18,0.891,86.003,5
spotify:track:6xLKgglF2J1NC5P1abMjFh,100 7ad,Monologue,Omar Taa'i;Begad,2026-05-02,161454,41,false,,2026-06-04T17:18:34Z,"egyptian hip hop,arabic hip hop,egyptian pop",Omar Taa'i,0.338,0.489,9,-9.524,0,0.0958,0.301,0.000114,0.103,0.259,89.432,3
spotify:track:6Ei2nL7KdzySKg6LbdY5Up,انا مش ديلار يا حكومه,انا مش ديلار يا حكومه,Eslam Kabonga,2024-12-26,277159,61,true,,2026-06-01T12:02:44Z,"mahraganat,dub,egyptian pop",Islam Kabonga,0.889,0.903,7,-0.461,1,0.0529,0.38,0.0000228,0.0711,0.771,109.978,4
spotify:track:6YzaAgH8B2gttKSRiDzlta,Rayheen Nesshar - Bum Bum,Rayheen Nesshar - Bum Bum,Mohamed Ramadan,2019-01-01,169500,55,false,,2026-06-01T11:59:04Z,"mahraganat,egyptian pop,egyptian shaabi,moroccan pop,arabic hip hop",RotanaAudioVisualL.L.C,0.72,0.997,2,-2.403,1,0.0625,0.00858,0.122,0.189,0.929,160.024,4
spotify:track:0vhJkJHYeztllhU6z2eFUE,Ya Habibi,Ya Habibi,Mohamed Ramadan;GIMS,2020-09-06,187090,61,false,,2026-06-01T11:54:47Z,"mahraganat,egyptian pop,egyptian shaabi,moroccan pop,arabic hip hop,french rap,french r&b,french pop,pop urbaine",MR1,0.888,0.869,0,-5.508,0,0.0805,0.443,0,0.0853,0.883,110.08,4
spotify:track:3RTaNSV0rTZl2kOn8Af4lA,Café Con Ron - Tech-House,Café Con Ron - Tech-House,Marcus Elmett,2025-02-06,188333,53,false,,2026-05-29T19:48:46Z,"latin house,techengue",DistroKid,0.8,0.944,1,-3.561,1,0.0417,0.0257,0.887,0.274,0.225,126.021,4
spotify:track:59D4DOkspUbWyMmbAPQkxZ,VOY A LLeVARTE PA PR,DeBÍ TiRAR MáS FOToS,Bad Bunny,2025-01-05,156364,89,true,,2026-05-29T19:47:28Z,"reggaeton,trap latino,latin,urbano latino",Rimas Entertainment LLC.,0.148,0.604,7,-35.032,1,0.0588,0.921,0.453,0.405,0.00001,106.295,3
spotify:track:5r6X3m7zrVHmU2lSp3DXmP,Mi Gente,Mi Gente,J Balvin;Willy William,2017-07-03,187266,65,false,,2026-05-29T19:45:30Z,"reggaeton,latin",Columbia/B1 Recordings,0.554,0.688,11,-4.863,0,0.0838,0.0184,0.0000131,0.12,0.283,104.78,4
spotify:track:1m69ELEgE6k5ZWsap40ozt,Se Preparó,Odisea,Ozuna,2017-08-25,188080,86,false,,2026-05-29T19:44:07Z,"reggaeton,trap latino,latin,urbano latino",VP Records Corp/Dimelo Vi,0.739,0.821,1,-4.233,1,0.0852,0.222,0.0000096,0.311,0.693,171.077,4
spotify:track:35KmOEIUqAGn02t7n4qaIr,Morado,Colores,J Balvin,2020-03-19,200266,72,false,,2026-05-29T19:43:19Z,"reggaeton,latin",UMLE - Latino,0.885,0.68,11,-3.837,0,0.0849,0.131,0.0000179,0.0876,0.78,97.005,4
spotify:track:2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,Meet The Orphans,Don Omar;Lucenzo,2010-01-01,198773,87,false,,2026-05-29T19:42:09Z,"reggaeton,urbano latino,kuduro",UMLE - Machete,0.4,0.915,0,-4.89,1,0.279,0.083,0,0.0503,0.871,89.006,3
spotify:track:6J5kc12BW5HuP3d7C3vvx8,EoO,DeBÍ TiRAR MáS FOToS,Bad Bunny,2025-01-05,204768,94,true,,2026-05-29T19:39:37Z,"reggaeton,trap latino,latin,urbano latino",Rimas Entertainment LLC.,0.36,0.464,10,-29.598,0,0.0702,0.749,0.859,0.0825,0.184,63.662,4
spotify:track:5TFD2bmFKGhoCRbX61nXY5,NUEVAYoL,DeBÍ TiRAR MáS FOToS,Bad Bunny,2025-01-05,183685,95,false,,2026-05-29T19:38:25Z,"reggaeton,trap latino,latin,urbano latino",Rimas Entertainment LLC.,0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4
spotify:track:5Uptvz6j1sjDKxidAcnH2L,SI NO ES CONTIGO,SI NO ES CONTIGO,Cris MJ,2024-05-23,156000,80,true,,2026-05-29T13:42:41Z,"reggaeton chileno,chilean trap,chilean mambo,reggaeton",Sonar LLC.,0.763,0.626,5,-5.637,0,0.0433,0.0859,0.225,0.205,0.78,100.02,4
spotify:track:0GJwUAlBMJTbY4VE7iE761,UNA NOCHE EN MEDELLÍN - REMIX,MAÑANA SERÁ BONITO (BICHOTA SEASON),KAROL G;Cris MJ;Ryan Castro,2023-08-10,205144,80,true,,2026-05-29T13:41:12Z,"reggaeton,latin,urbano latino,reggaeton chileno,chilean trap,chilean mambo",Bichota/Interscope Records,0.846,0.755,10,-2.47,0,0.0738,0.0361,0,0.0448,0.883,96.002,4
spotify:track:2esZG2XFtuoWWA9AfDvSxy,Gata Only,EL COMIENZO,FloyyMenor;Cris MJ,2024-08-09,222000,82,true,,2026-05-29T13:39:13Z,"reggaeton chileno,chilean trap,chilean mambo,reggaeton",FloyyMenor under exclusive license to UnitedMasters LLC,0.794,0.5,8,-8.454,0,0.049,0.438,0.00003,0.0905,0.659,99.985,4
spotify:track:5UwXEOjqcWDQrWwwnJN37x,PELEAMOS,PELEAMOS,elaggume;Fauna Music;VAINY,2024-06-27,161590,71,true,,2026-05-29T13:33:17Z,"rkt,turreo,guaracha",Fauna Music,0.682,0.732,8,-5.353,1,0.0498,0.458,0,0.183,0.643,88.018,4
spotify:track:5lCk0ZeN8h76QxNqHEGMZJ,Vamo a Bailotear,Apocalipsis,Cris MJ,2025-06-27,160394,76,true,,2026-05-29T13:33:00Z,"reggaeton chileno,chilean trap,chilean mambo,reggaeton",SONAR LLC.,0.834,0.332,6,-10.982,0,0.0796,0.265,0.000173,0.095,0.887,98.016,4
spotify:track:42wdz3j7gstgUuhoFLCXqd,PELIGROSA,EL COMIENZO,FloyyMenor,2024-08-09,134930,80,true,,2026-05-29T13:32:16Z,reggaeton chileno,FloyyMenor under exclusive license to UnitedMasters LLC,0.763,0.519,6,-7.426,0,0.0636,0.22,0.00000642,0.0816,0.804,100.025,4
spotify:track:4AvQGX7JNmA0VkwT1JmL8D,Mil Horas,Completo,Los Abuelos De La Nada,1997-01-01,165413,66,false,,2026-05-28T23:45:19Z,"argentine rock,rock en español,latin rock",Universal Music S.A.,0.72,0.391,7,-11.357,0,0.0715,0.316,0,0.0768,0.572,99.727,4
spotify:track:1iCSmbcy7lR4wkZSAsLoud,Se Grita,Reinsertado,Morad;Jul,2023-05-12,258510,74,true,,2026-05-28T19:41:23Z,"french rap,pop urbaine",Morad,0.822,0.785,6,-6.7,0,0.124,0.346,0.000147,0.143,0.409,94.003,4
spotify:track:1PZrHbJjt5t7dP9OGRxcD0,Dale Don Dale,The Last Don,Don Omar,2003-01-01,212413,81,false,,2026-05-28T19:38:41Z,"reggaeton,urbano latino",UMLE - Machete,0.831,0.818,2,-7.827,1,0.0824,0.0245,0.000319,0.0892,0.819,95.022,4
spotify:track:0lREs0EdgrMQQKw00yx0Ct,Una Noche en Medellín,Una Noche en Medellín,Cris MJ,2022-01-21,153750,83,true,,2026-05-28T19:38:04Z,"reggaeton chileno,chilean trap,chilean mambo,reggaeton",Sonar LLC.,0.87,0.548,10,-5.253,0,0.077,0.0924,0.000046,0.0534,0.832,96.018,4
spotify:track:0lru3rDH9ysYZLl2opHrv0,100 Barras,100 Barras,Zara G,2024-02-04,276302,52,true,,2026-05-28T19:35:09Z,portuguese hip hop,Zara G,0.902,0.645,1,-6.499,0,0.12,0.173,0,0.111,0.502,118.958,4
spotify:track:5u5MvmVtitax9R1Mxh3reC,Dile Que Tu Me Quieres,Odisea,Ozuna,2017-08-25,226520,85,false,,2026-05-28T19:28:11Z,"reggaeton,trap latino,latin,urbano latino",VP Records Corp/Dimelo Vi,0.773,0.757,1,-4.959,1,0.0526,0.0864,0.00000373,0.0727,0.858,88.006,4
spotify:track:0cEmldPKfk8Wu9teHNw5op,MODMENA,MODMENA,ZEYAMAL;ghassan;LOKOTHEDAD,2026-03-20,153157,22,false,,2026-05-24T21:20:18Z,"egyptian hip hop,arabic hip hop",The Sound of Eastern Cairo,0.793,0.708,11,-3.559,1,0.0786,0.00298,0,0.129,0.27,152.025,4
spotify:track:6eF5HrIkIdI3iE3OPtVmFv,Hekayet L’zman,El Mata7en,Karim Enzo;Afroto;Marwan Moussa,2023-05-05,184060,22,false,,2026-05-24T15:38:37Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",The Basement Records,0.746,0.599,2,-9.58,0,0.187,0.202,0,0.301,0.589,94.015,4
spotify:track:5e9bxISXsjr57a12V5eIyA,Tamam,Tamam,Abyusif,2019-04-07,277014,29,false,,2026-05-18T05:40:38Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Abyusif,0.813,0.67,4,-7.997,1,0.469,0.318,0.0000684,0.172,0.72,156.022,4
spotify:track:7utyrTi2FJIxt8VLdAm65x,كاتمين علي انفاس كل الكارفين (اتنين بس الصلاه ع النبي اسدين),كاتمين علي انفاس كل الكارفين (اتنين بس الصلاه ع النبي اسدين),Karim Cristiano And Mustafa El Gen And Hady Elsoghier,2025-02-20,270602,25,false,,2026-05-18T05:38:18Z,mahraganat,Karim Cristiano,0.869,0.96,3,0.152,1,0.101,0.439,0,0.166,0.925,110.015,4
spotify:track:3x2iSBBuxGMqculrZDdAa9,El Mabda2 (Red Bull Symphonic),Red Bull Symphonic,Marwan Pablo,2025-01-23,193837,37,false,,2026-05-10T07:53:04Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Quality Clique,0.509,0.863,9,-5.848,0,0.101,0.656,0.039,0.97,0.281,111.996,4
spotify:track:4OnVsliby36itNgwWWQwS8,Barbary - Remix,Barbary (Remix),HADY MOAMER;Marwan Pablo,2025-08-05,180265,22,false,,2026-05-08T17:45:15Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Hady Moamer,0.66,0.537,4,-8.555,0,0.028,0.108,0.487,0.141,0.304,113.016,4
spotify:track:4hilPZuJldFY5ACcNRAzQv,FLEXIN,٥ نظام,Marwan Pablo,2026-04-08,93140,60,false,,2026-05-08T17:41:34Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Quality Clique,0.791,0.681,0,-6.809,0,0.064,0.0149,0,0.178,0.483,122.988,4
spotify:track:2dcVNpigbMC6DAo5weXQ5P,Barbary,Barbary,Marwan Pablo,2022-03-01,156548,56,false,,2026-05-07T16:03:21Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Quality Clique,0.776,0.614,1,-10.26,0,0.115,0.089,0.00216,0.0968,0.454,112.011,4
spotify:track:6JyihARD2zGUa4uB4NfQiv,"Swan Lake (Suite), Op. 20a, TH.219: I. Scene - Swan Theme",Tchaikovsky: Swan Lake Suites,Pyotr Ilyich Tchaikovsky;Czech Symphony Orchestra;Michaela Rózsa Růžičková,2024-03-02,180379,65,false,,2026-04-29T02:17:04Z,"ballet,classical,concerto,orchestral",Etymology Classics,0.0904,0.241,4,-13.845,0,0.035,0.883,0.884,0.111,0.0548,72.111,3
spotify:track:4DxiMzWzKws2hbl4djWqrV,"Prelude in E Minor, Op. 28, No.4",Prelude and Sinfonia,Tegelhof Kammerorchester,2017-12-13,187381,24,false,,2026-04-29T02:16:46Z,,Tegelhof KG,0.183,0.212,2,-16.596,0,0.0345,0.946,0.961,0.117,0.0389,107.201,4
spotify:track:4v1tiU3b6qASEpPHtL2q3Z,لبسي برندات ( مفيش غيرك انتي يا مامت حيما ),لبسي برندات ( مفيش غيرك انتي يا مامت حيما ),Essam Sasa,2025-12-27,199915,56,false,,2026-04-28T14:55:28Z,"mahraganat,egyptian pop,dub,egyptian shaabi,egyptian hip hop",Essam Sasa - عصام صاصا,0.797,0.839,11,-1.234,0,0.0732,0.426,0,0.339,0.72,110.001,4
spotify:track:3FdV0iO6fskyPeYnrMsKPM,وسط دموع وجراح,وسط دموع وجراح,Essam Sasa,2021-06-01,264196,63,false,,2026-04-28T14:53:59Z,"mahraganat,egyptian pop,dub,egyptian shaabi,egyptian hip hop",Essam Saasa,0.805,0.78,11,-3.463,0,0.0764,0.498,0,0.526,0.813,109.984,4
spotify:track:661ndLkk7B8QFmCeRpeWqc,انا ابن ابويا وامى,انا ابن ابويا وامى,Hamo ElTikha;Essam Sasa,2021-05-14,325198,53,false,,2026-04-28T14:53:29Z,"mahraganat,egyptian pop,egyptian shaabi,dub,egyptian hip hop",Takwene,0.784,0.863,0,-2.006,0,0.057,0.369,0,0.112,0.807,110.019,4
spotify:track:17H3IfzbBDHZQsR49cCqkA,هلا انا جيت تريح يلا,هلا انا جيت تريح يلا,Hamo ElTikha;مودي امين,2021-05-30,385880,57,false,,2026-04-28T14:51:56Z,"mahraganat,egyptian pop,egyptian shaabi,dub",Takwene,0.833,0.945,11,-0.445,1,0.183,0.164,0,0.347,0.535,106.913,4
spotify:track:0TxEBrs9Py9uOxwOSYBROV,مسجون حزين,مسجون حزين,Hamo ElTikha,2021-08-02,264103,56,false,,2026-04-28T14:50:11Z,"mahraganat,egyptian pop,egyptian shaabi,dub",دبور برودكشن - Dabor Production,0.828,0.826,10,-4.816,0,0.31,0.474,0,0.331,0.757,104.95,4
spotify:track:4GaVb4spqse4hOwiHpWXVC,Caruso,Classic,Lucio Dalla;HAUSER;London Symphony Orchestra;Robert Ziegler,2020-02-07,330933,50,false,,2026-04-27T23:07:20Z,"italian singer-songwriter,singer-songwriter,classical crossover,classical,orchestral,ballet,opera",Sony Classical,0.196,0.388,7,-8.071,0,0.041,0.91,0.933,0.102,0.0784,75.586,3
spotify:track:1nlHa661UVhIjfRAGymizV,حكمدار,٥ نظام,Marwan Pablo,2026-04-08,132413,58,false,,2026-04-20T20:11:54Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Quality Clique,0.787,0.681,1,-6.945,0,0.281,0.265,0,0.149,0.31,115.994,4
spotify:track:6qrv6crJx3yS51LB4BfTCo,HANRO7 ELMOLED,ZAZA ELWASEEM,ZIAD ZAZA,2023-07-31,136166,23,false,,2026-04-20T20:08:16Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Global,0.697,0.66,2,-5.678,1,0.101,0.129,0,0.0659,0.492,90.034,4
spotify:track:3UrkCtJH4T5pPE1zdciCZa,OUL YA BABA,ZAZA ELWASEEM,ZIAD ZAZA;Karim Osama;Riff,2023-07-31,140000,39,false,,2026-04-20T20:06:46Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Global,0.802,0.467,1,-8.912,1,0.512,0.628,0.0000212,0.114,0.217,118.023,4
spotify:track:27pwmRaBi9yBZEvgUhPJIA,3ANDY 7AGA A2OLHA!,3ANDY 7AGA A2OLHA!,ZAF,2025-02-08,132167,16,false,,2026-04-15T18:49:45Z,"egyptian hip hop,arabic hip hop,rage rap",In Lights,0.591,0.556,1,-11.776,1,0.0423,0.0000244,0,0.164,0.176,125.979,4
spotify:track:1Ae5Ibd9BdQtcCwXOvQDAu,FSH FSH FSH,FSH FSH FSH,ZAF,2025-02-08,85596,18,false,,2026-04-15T18:30:42Z,"egyptian hip hop,arabic hip hop,rage rap",In Lights,0.581,0.503,6,-12.11,0,0.0427,0.0000925,0.000292,0.119,0.326,143.039,4
spotify:track:5ruMb3OnAYD7jOwVlkoaPs,NERGA3 WARA,NERGA3 WARA,ZAF,2025-02-08,102484,20,false,,2026-04-15T18:30:38Z,"egyptian hip hop,arabic hip hop,rage rap",In Lights,0.625,0.765,8,-11.144,0,0.0498,0.0013,0.0123,0.0772,0.391,145.197,4
spotify:track:5h8762rvE3Zg1tuX5D8QYe,ELSHAB MONTASEEEEBBB,ELSHAB MONTASEEEEBBB,ZAF,2025-02-08,54883,20,false,,2026-04-15T18:30:34Z,"egyptian hip hop,arabic hip hop,rage rap",In Lights,0.689,0.718,11,-12.323,1,0.0657,0.00144,0.0000414,0.115,0.826,157.337,4
spotify:track:6eYSJiWODD4QR6sWNSkQby,MATRO7SH!,HARDY BOYZ,ZAF;hamadaboi,2025-07-15,132642,23,false,,2026-04-15T18:30:32Z,"egyptian hip hop,arabic hip hop,rage rap",In Lights,0.66,0.673,9,-7.364,0,0.033,0.157,0.00000315,0.254,0.399,118.044,4
spotify:track:6QRZmmf6E5EM3ImM0ug5HU,ZAZA ELWASEEM,ZAZA ELWASEEM,ZIAD ZAZA,2023-07-31,106164,27,false,,2026-04-15T09:37:19Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Global,0.482,0.653,2,-8.758,1,0.673,0.282,0,0.0772,0.0895,169.909,4
spotify:track:2jyFIp4CV65nnS2j2AIhXj,SAM7INY YA GHALIA,ZAZA ELWASEEM,ZIAD ZAZA;Ali Loka,2023-07-31,200000,29,false,,2026-04-15T09:35:08Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Global,0.786,0.581,3,-8.981,0,0.0391,0.172,0.00387,0.139,0.398,119.984,4
spotify:track:1im7Qa9wdX6SgWSpJD71EH,LW KOL YOOM 7AKHSAR ALF,ZAZA ELWASEEM,ZIAD ZAZA,2023-07-31,154482,35,false,,2026-04-15T09:34:05Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Global,0.661,0.571,1,-7.234,1,0.301,0.237,0.0000707,0.144,0.631,113.325,5
spotify:track:036zfPvKI80DWJt6GZHRjv,Bansaki Fel Sif,Bansaki Fel Sif,Begad,2026-04-02,169156,44,false,,2026-04-10T10:01:21Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.605,0.347,9,-10.166,0,0.0861,0.0147,0.0000412,0.173,0.18,165.98,4
spotify:track:3EL2AM3PkNI004fs72Wv9x,BON APPETIT,TUMBLRR.,ZAF,2025-04-24,132632,24,false,,2026-04-10T09:39:25Z,"egyptian hip hop,arabic hip hop,rage rap",In Lights,0.727,0.595,11,-9.905,0,0.245,0.135,0,0.289,0.221,114.034,4
spotify:track:1fow8qIxRgwo4Ao0jgYhXM,7 gram,7 gram,ZAF;HADY MOAMER,2026-01-25,166655,24,true,,2026-04-10T09:25:44Z,"egyptian hip hop,arabic hip hop,rage rap,egyptian pop",In Lights,0.725,0.512,1,-7.932,1,0.04,0.00347,0.000726,0.149,0.102,136.014,4
spotify:track:1EmNUFyjwSLVq1sL7BmHVU,NABDA - INTRO,BARA EL BEIT,Begad;EVO,2025-08-12,115602,33,false,,2026-04-07T18:14:39Z,"egyptian hip hop,arabic hip hop,egyptian pop",Drop [Mgmt],0.361,0.491,10,-11.342,0,0.193,0.844,0.00193,0.117,0.317,99.65,4
spotify:track:4zDjRezTk6oxxbfZdohQLg,Yala Emshy,DND,Lil Baba,2026-03-25,171428,25,false,,2026-04-03T15:20:40Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",WKS LTD,0.266,0.642,1,-5.101,1,0.0639,0.516,0.0000043,0.119,0.236,84.002,4
spotify:track:2pcvbIISL6jx2RN10IgWWf,ES7ALI YA PRINCE,Al-NEGM ELSAHELY,Mousv,2022-10-13,184421,44,false,,2026-03-31T14:37:31Z,"egyptian hip hop,arabic hip hop,egyptian pop",The Basement Records,0.683,0.655,5,-6.496,0,0.0331,0.0706,0.000564,0.157,0.0723,95.031,4
spotify:track:5bjU0DWOMLwfAglbY8yb9c,Negm,Negm,Lil Baba;Abyusif,2023-02-11,220000,43,false,,2026-03-31T14:18:23Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",WKS LTD,0.878,0.358,8,-8.219,0,0.122,0.793,0.1,0.117,0.696,120.005,4
spotify:track:7e2Fzu33SbX4ECAB1Y1QDI,كان نفسي,جزيرة البطل,Wegz,2019-10-23,253342,30,false,,2026-03-31T14:15:58Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Takwene,0.731,0.294,1,-14.589,1,0.148,0.856,0.000248,0.0817,0.486,144.053,4
spotify:track:5MUgSVDX6xmvnk73ZAWgS8,RAMBO,KARTA,Begad;Motherfunkers,2023-03-06,123818,25,false,,2026-03-30T03:24:34Z,"egyptian hip hop,arabic hip hop,egyptian pop,glitch",Drop [Mgmt],0.897,0.669,6,-6.274,1,0.325,0.381,0,0.106,0.894,125.927,4
spotify:track:4GwuSF1seUh9LpJd7yee7y,Sheraton,Florida,Marwan Moussa,2021-01-01,216000,54,false,,2026-03-28T16:31:53Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",The Basement Records,0.893,0.366,6,-11.53,0,0.0549,0.157,0.000164,0.0934,0.323,104.988,4
spotify:track:3m0ZzoPJELGjnDG8XKQr77,Kolo Fil Saleem,Kolo Fil Saleem,Marwan Moussa,2021-02-18,200504,40,false,,2026-03-28T16:27:35Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",The Basement Records,0.878,0.424,0,-9.039,0,0.262,0.198,0,0.097,0.349,126.98,4
spotify:track:5rPH8zncLMO4zj5rPqkTR5,KHOMS ESDAS,KHOMS ESDAS,ghassan,2026-01-17,115200,1,true,,2026-03-28T08:54:03Z,"egyptian hip hop,arabic hip hop",Ghassan,0.811,0.762,8,-7.42,1,0.193,0.0729,0,0.103,0.546,150.093,4
spotify:track:1tB3DWZoN8ub0URYpesjDN,Dasani,Florida,Marwan Moussa,2021-01-01,192000,44,false,,2026-03-28T08:43:30Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",The Basement Records,0.713,0.237,4,-12.548,0,0.297,0.103,0,0.103,0.494,105.961,4
spotify:track:5yvVT4L0WezP7lWjpeqQCw,LW 3OZT ATGHAYR,ZAZA ELWASEEM,ZIAD ZAZA,2023-07-31,99096,24,false,,2026-03-24T00:15:16Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Global,0.629,0.811,2,-6.768,1,0.33,0.125,0.0000125,0.211,0.591,155.022,4
spotify:track:7daeCWqDsJMqBoDjpBe4bG,RORA RIRA ROB,ZAZA ELWASEEM,ZIAD ZAZA,2023-07-31,193428,24,false,,2026-03-24T00:15:13Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Global,0.742,0.753,8,-6.651,0,0.277,0.272,0.00000141,0.163,0.921,140.106,4
spotify:track:4GrchtutcJ7IumbzwmO2nd,TAFY NARYYYY,TAFY NARYYYY,ZAF,2025-02-08,111943,23,false,,2026-03-21T12:42:31Z,"egyptian hip hop,arabic hip hop,rage rap",In Lights,0.61,0.412,11,-12.652,0,0.0394,0.127,0.00866,0.153,0.684,115.919,4
spotify:track:3yYJeOMrjXBzU7q7Dn3mW0,MASAR EGBARY,HARDY BOYZ,ZAF;hamadaboi,2025-07-15,140821,27,true,,2026-03-21T12:40:06Z,"egyptian hip hop,arabic hip hop,rage rap",In Lights,0.62,0.598,8,-8.06,1,0.0757,0.0519,0,0.11,0.328,119.158,4
spotify:track:5MPPttjfGap2C6j6eKcO6J,Baby (Lil Baby feat. DaBaby),Quality Control: Control The Streets Volume 2,Quality Control;Lil Baby;DaBaby,2019-08-16,142417,82,true,,2026-03-18T16:46:24Z,,Quality Control Music/Motown Records,0.97,0.463,10,-7.259,1,0.366,0.0957,0,0.151,0.46,108.003,4
